Intake Date,Species,Species Class,Age,# of Animals,Date Found,Specific Location,City Found,Cause for Admission,Comments
4/9/14,Eastern Cottontail,Mammal,Adult,1,4/8/14,1805 Mineral Spring Avenue,North Providence,Unknown trauma,
3/15/14,Eastern Grey Squirrel,Mammal,Adult,1,3/15/14,Garden City Center,Cranston,Hit by car,broken legs
10/18/14,Eastern Grey Squirrel,Mammal,Adult,1,10/17/14,Cranston West,Cranston,Hit by car,
4/30/14,Eastern Grey Squirrel,Mammal,Adult,1,4/30/14,Yard 19 Almy Street,Newport,Unknown trauma,
12/3/14,Eastern Grey Squirrel,Mammal,Adult,1,12/3/14,39 Hammond Street,Newport,Hit by car,
10/16/14,Eastern Grey Squirrel,Mammal,Adult,1,10/16/14,Pawtucket,Pawtucket,Unknown trauma,
9/20/14,Eastern Grey Squirrel,Mammal,Adult,1,9/20/14,66 Englewood Avenue,Pawtucket,Dog attack,
6/21/14,Eastern Grey Squirrel,Mammal,Adult,1,6/21/14,North Kingstown,North Kingstown,Injured,hit by car
4/28/14,Eastern Grey Squirrel,Mammal,Adult,1,4/28/14,10 Paige Drive,Coventry,Unknown trauma,
7/24/14,Eastern Grey Squirrel,Mammal,Adult,1,7/24/14,Saket Park,,Unknown trauma,"Fell out of a tree, injured"
10/24/14,Eastern Grey Squirrel,Mammal,Adult,1,10/24/14,Bike Path near Knightsville Library,Cranston,Unknown trauma,Found on ground unresponsive
4/21/14,Eastern Grey Squirrel,Mammal,Adult,1,4/21/14,Near Norman Bird Sanctuary,Middletown,Hit by car,
11/18/14,Eastern Grey Squirrel,Mammal,Adult,1,11/18/14,In yard,Barrington,Unknown Trauma,Blind
2/17/14,Eastern Grey Squirrel,Mammal,Adult,1,2/17/14,Quail Lane,Charlestown,Hit by car,broken legs
1/18/14,Eastern Grey Squirrel,Mammal,Adult,1,1/18/14,11 Marie Drive,Coventry,Head Trauma,
7/31/14,Eastern Grey Squirrel,Mammal,Adult,1,7/30/14,,Woonsocket,Injured,Paralyzed
10/21/14,Eastern Grey Squirrel,Mammal,Adult,1,10/14/14,6196 Flat River Road,Greene ,Unknown trauma,
4/22/14,Eastern Grey Squirrel,Mammal,Adult,1,4/22/14,Esmond Mill Road,Smithfield,Hit by car,
11/16/14,Eastern Grey Squirrel,Mammal,Adult,1,11/16/14,Mt. View,North Kingstown,Hit by car,
1/9/14,Eastern Grey Squirrel,Mammal,Adult,1,1/7/14,Brewster Street,Providence,Hit by car,
10/18/14,Eastern Grey Squirrel,Mammal,Adult,1,10/17/14,Ives Street,Providence,Hit by car,Blind
11/11/14,Eastern Grey Squirrel,Mammal,Adult,1,11/11/14,In yard,Providence,Hit by car,
1/11/14,Eastern Grey Squirrel,Mammal,Adult,1,1/11/14,30 Lane 3,Warwick,Unable to eat,
5/23/14,Eastern Grey Squirrel,Mammal,Adult,1,5/23/14,14 Black Creek Lane,Warwick,HBC,
5/30/14,Eastern Grey Squirrel,Mammal,Adult,1,5/30/14,104 Olney Street,North Providence,Injured,No improvement after 13 days
9/29/14,Eastern Grey Squirrel,Mammal,Adult,1,9/29/14,120 Mayfair Road,Warwick,Unknown trauma,Possibly hit by car
4/18/14,Eastern Grey Squirrel,Mammal,Adult,1,4/18/14,Beaver River Road,West Kingstown,Possibly HBC,Paralyzed
6/14/14,Eastern Grey Squirrel,Mammal,Adult,1,6/14/14,Route 101,"Dayville, CT",Unknown trauma,
6/16/14,Eastern Grey Squirrel,Mammal,Adult,1,6/16/14,Mansfield,Mansfield,Unknown trauma,
8/19/14,Eastern Grey Squirrel,Mammal,Adult,1,8/19/14,8 Atlantic Avenue,Warwick,Unknown trauma,
9/25/14,Eastern Grey Squirrel,Mammal,Adult,1,9/25/14,98 Evergreen Street,Providence,Unknown trauma,
10/4/14,Eastern Grey Squirrel,Mammal,Adult,1,10/3/14,Middle Highway,Barrington,Shock,Standing in road would not move
5/20/14,Eastern Grey Squirrel,Mammal,Adult,1,5/20/14,Oaklawn Vet,Cranston,Unknown trauma,
4/8/14,Eastern Grey Squirrel,Mammal,Adult,1,4/8/14,Narrow Lane,North Kingstown,Hit by car,
12/26/14,Eastern Grey Squirrel,Mammal,Adult,1,4/26/14,Pawtucket,Pawtucket,Kidnapped,
7/10/14,Eastern Grey Squirrel,Mammal,Adult,1,7/10/14,54 Cowesett Avenue,West Warwick,Unknown trauma,Injured Leg
11/25/14,Eastern Grey Squirrel,Mammal,Adult,1,11/25/14,121 Shawomet Avenue,Warwick,Hit by car,
11/8/14,Eastern Grey Squirrel,Mammal,Adult,1,11/8/14,6 Fatima Road,Warwick,Hit by car,
2/15/14,Eastern Grey Squirrel,Mammal,Adult,1,2/15/14,,Scituate,Hit by car,
10/8/14,Eastern Grey Squirrel,Mammal,Adult,1,10/8/14,65 Hayes Street,Warwick,PVC pipe stuck around neck,
11/24/14,Eastern Grey Squirrel,Mammal,Adult,1,11/24/14,75 Mayflower Avenue,Cranston,Hit by car,
11/4/14,Eastern Red Bat,Mammal,Adult,1,11/4/14,642 Boston Neck Road,Narragansett,Kidnapped,
4/22/14,Mallard (Domestic),Mammal,Adult,1,4/22/14,Brown University,Providence,Unknown trauma,
12/25/14,Mouse (Domestic),Mammal,Adult,1,12/25/14,7 Heath Street  ,Providence,Abandoned by Owners,
3/20/14,Muskrat,Mammal,Adult,1,3/20/14,,,Hit by car,
12/15/14,Norway Rat,Mammal,Adult,1,12/15/14,7 Heath Street Providence,Providence,Unknown trauma,
10/28/14,Raccoon,Mammal,Adult,1,10/28/14,Canonchet Road,Hopkinton,Hit by car,
11/22/14,Raccoon ,Mammal,Adult,1,11/22/14,Rout 403,North Kingstown,Hit by car,
8/2/14,Red Squirrel,Mammal,Adult,1,8/2/14,Ross Hill Road,"Lisbon, CT",Unknown trauma,
1/6/14,Southern Flying Squirrel,Mammal,Adult,1,1/5/14,2606 Bronco Highway,Harrisville,Unknown injury,
7/26/14,Virginia Opossum,Mammal,Adult,1,7/26/14,High Street,Wakefield,HBC,Euthanized babies-too small
3/17/14,Virginia Opossum,Mammal,Adult,1,3/16/14,Foster,Foster,Hit by car,
8/25/14,Virginia Opossum,Mammal,Adult,2,8/25/14,Chandler and Colvintown Road,Coventry,Hit by car,
5/15/14,Virginia Opossum,Mammal,Adult,1,5/15/14,Clinic location (outside trap),Saunderstown,Caught in trap,Unknown injuries
5/3/14,Virginia Opossum,Mammal,Adult,1,5/3/14,33 Peace Street,Warwick,Head Trauma,Probably HBC
7/21/14,Virginia Opossum,Mammal,Adult,1,7/20/14,City of Central Falls,Central Falls,orphaned,Mother killed 
6/6/14,Virginia Opossum,Mammal,Adult,1,6/6/14,80 Verdun Street,Central Falls,Hit by car,Babies in pouch
6/20/14,Virginia Opossum,Mammal,Adult,1,6/20/14,Near Riptide beach,Jamestown,HBC,Severe head trauma
7/28/14,Virginia Opossum,Mammal,Adult,1,7/27/14,7 Sheffield Street,Pawtucket,Caught in a trap,Leg injury
10/11/14,Virginia Opossum,Mammal,Adult,1,10/11/14,1800 Post Road,Warwick,Unknown trauma,Lying on sidewalk kids poking it with stick
4/20/14,Virginia Opossum,Mammal,Adult,1,4/20/14,Branch Ave,Providence,Head Trauma,Probably HBC
2/25/14,Virginia Opossum,Mammal,Adult,1,2/25/14,50 Toronto Avenue,Providence,Injured,
3/10/14,Virginia Opossum,Mammal,Adult,1,3/9/14,50 Toronto Avenue,Providence,Injured,
10/16/14,Virginia Opossum,Mammal,Adult,1,10/16/14,24 Corliss Street,Providence,Caught in barbed wire,
7/9/14,White-footed Mouse,Mammal,Adult,1,7/9/14,,,Unknown trauma,
5/29/14,Woodchuck,Mammal,Adult,1,5/29/14,E. Killingly Road,Foster,HBC,
8/23/14,American Red Squirrel,Mammal,Juvenile,1,8/23/14,24 Red Oak Drive,Coventry,Orphaned,
5/27/14,American Red Squirrel,Mammal,Juvenile,2,5/26/14,,Coventry,Orphaned,
8/25/14,Coyote,Mammal,Juvenile,1,8/25/14,Newport Yacht Club,Newport,Unknown trauma,Back legs paralyzed
6/13/14,Deer Mouse,Mammal,Juvenile,1,6/13/14,West Kingstown,West Kingstown,orphaned,
9/8/14,Deer Mouse,Mammal,Juvenile,1,9/8/14,Taylor's Landing,West Kingstown,Stuck in glue,Tile adhesive
5/8/14,Deer Mouse,Mammal,Juvenile,2,5/7/14,"House, 201 Biscuit City Road",,Orphaned,
7/11/14,Deer Mouse,Mammal,Juvenile,1,7/11/14,889 Centerville Road,Warwick,Orphaned,
7/12/14,Deer Mouse,Mammal,Juvenile,2,7/12/14,889 Centerville Road,Warwick,Orphaned,
9/26/14,Deer Mouse,Mammal,Juvenile,3,9/26/14,East Providence Drainage,East Providence,Orphaned,
7/7/14,Deer Mouse,Mammal,Juvenile,3,7/6/14,S. Kingstown animal shelter,South Kingstown,Orphaned,
9/22/14,Deer Mouse,Mammal,Juvenile,4,9/22/14,Toy house,,Orphaned,
6/16/14,Eastern Chipmunk ,Mammal,Juvenile,1,6/14/14,Countryside Lane,Scituate,Animal Attack,
9/10/14,Eastern Chipmunk ,Mammal,Juvenile,1,9/10/14,Fell out of a tree,Saunderstown,Injured,"Fell out of a tree, injured"
5/24/14,Eastern Chipmunk ,Mammal,Juvenile,1,5/24/14,North Kingstown,North Kingstown,Unknown trauma,
9/10/14,Eastern Cottontail,Mammal,Juvenile,2,9/9/14,In yard 29 Indigo Farm Road,Harrisville,orphaned,Dog attack
6/26/14,Eastern Cottontail,Mammal,Juvenile,4,6/25/14,64 Deerfield Drive,Warwick,Dog attack,
6/12/14,Eastern Cottontail,Mammal,Juvenile,5,6/11/14,Back Yard Lydia Road,Coventry,Orphaned,
6/11/14,Eastern Cottontail,Mammal,Juvenile,4,6/11/14,Back yard Scenic Drive,North Kingstown,orphaned,Dog found nest
6/6/14,Eastern Cottontail,Mammal,Juvenile,4,6/6/14,Yard ,Portsmouth,Unknown trauma,
7/31/14,Eastern Cottontail,Mammal,Juvenile,2,7/31/14,Washington County Vet Hosptial,North Kingstown,Orphaned,
6/30/14,Eastern Cottontail,Mammal,Juvenile,2,6/30/14,North Providence ,North Providence,orphaned,
8/1/14,Eastern Cottontail,Mammal,Juvenile,2,8/1/14,Yard 1 West Spruce Street,Charlestown,Injured,Ran over nest with weekwhacker
7/20/14,Eastern Cottontail,Mammal,Juvenile,3,7/20/14,Anderson Avenue,Coventry,Dog attack,
7/16/14,Eastern Cottontail,Mammal,Juvenile,6,7/15/14,58 Upland Ave,East Greenwich,Dog attack,
5/7/14,Eastern Cottontail,Mammal,Juvenile,2,5/7/14,,Warwick,Dog attack,
6/20/14,Eastern Cottontail,Mammal,Juvenile,4,6/20/14,135 Old Mill Lane,Portsmouth,Orphaned,
7/11/14,Eastern Cottontail,Mammal,Juvenile,4,7/11/14,19 Bridgeview Drive,Jamestown,Dog attack,Dog found nest
7/17/14,Eastern Cottontail,Mammal,Juvenile,3,7/17/14,Bonnie Brook Drive,Cumberland,Orphaned,
5/14/14,Eastern Cottontail,Mammal,Juvenile,3,5/14/14,Univeristy of Rhode Island,North Kingstown,Injured,
5/29/14,Eastern Cottontail,Mammal,Juvenile,8,5/29/14,20 Sweet Lane,North Kingstown,Orphaned/Injured,Weed whacker accident
5/16/14,Eastern Cottontail,Mammal,Juvenile,1,5/15/14,Nautilis Drive,,Orphaned/Injured,
5/19/14,Eastern Cottontail,Mammal,Juvenile,1,5/19/14,Garden,,Injured,Hit with weedwacker
9/4/14,Eastern Cottontail,Mammal,Juvenile,1,9/4/14,Barrington  ,Barrington,Cat attack,
6/23/14,Eastern Cottontail,Mammal,Juvenile,1,6/23/14,Grant Drive,Coventry,Cat attack,
5/21/14,Eastern Cottontail,Mammal,Juvenile,1,5/21/14,,,Orphaned,
7/1/14,Eastern Cottontail,Mammal,Juvenile,1,6/30/14,Greenville,Greenville,Dog attack,
7/1/14,Eastern Cottontail,Mammal,Juvenile,1,7/1/14,74 Ship Street,Jamestown,orphaned,
8/8/14,Eastern Cottontail,Mammal,Juvenile,1,8/7/14,74 Ship Street,Jamestown,Cat attack,
7/1/14,Eastern Cottontail,Mammal,Juvenile,1,7/1/14,North Dartmouth,North Dartmouth,Cat attack,Cat brought into house
5/20/14,Eastern Cottontail,Mammal,Juvenile,1,5/20/14,,Narragansett,Injured,Multiple lacerations
9/22/14,Eastern Cottontail,Mammal,Juvenile,1,9/21/14,139 Sakonnet Blvd,Narragansett,Cat attack,
10/3/14,Eastern Cottontail,Mammal,Juvenile,1,10/3/14,Yard 30 Rose Court,Narragansett,Cat attack,
5/19/14,Eastern Cottontail,Mammal,Juvenile,2,5/19/14,,Newport,Orphaned/Injured,
7/9/14,Eastern Cottontail,Mammal,Juvenile,1,7/9/14,,,Cat attack,
6/19/14,Eastern Cottontail,Mammal,Juvenile,1,6/19/14,,North Providence,Cat attack,
9/19/14,Eastern Cottontail,Mammal,Juvenile,1,9/19/14,Warwick Memorial High School,Warwick,Orphaned,
5/6/14,Eastern Cottontail,Mammal,Juvenile,1,5/5/14,,Swansea,Orphaned,
7/15/14,Eastern Cottontail,Mammal,Juvenile,2,7/15/14,69 Cantebury Lane,Wakefield,Dog attack,
9/24/14,Eastern Cottontail,Mammal,Juvenile,1,9/24/14,364 Willard Avenue,Wakefield,Cat attack,
6/14/14,Eastern Cottontail,Mammal,Juvenile,1,6/12/14,,,Unknown trauma,
7/25/14,Eastern Cottontail,Mammal,Juvenile,1,7/24/14,,,Cat attack,
9/3/14,Eastern Cottontail,Mammal,Juvenile,1,8/30/14,yard 90 Post Road,Warwick,Orphaned,
6/30/14,Eastern Cottontail,Mammal,Juvenile,1,6/30/14,Exeter,Exeter,Unknown trauma,
10/6/14,Eastern Cottontail,Mammal,Juvenile,1,10/4/14,House 50 West Street,West Warwick,orphaned,
6/26/14,Eastern Cottontail,Mammal,Juvenile,1,6/26/14,89 Preston Drive,Warwick,Orphaned,
9/8/14,Eastern Cottontail,Mammal,juvenile,1,9/8/14,40 Gertrude Avenue,Warwick,Back injury,
7/1/14,Eastern Cottontail,Mammal,Juvenile,1,7/1/14,,,Unknown trauma,
6/7/14,Eastern Cottontail,Mammal,Juvenile,1,6/7/14,,,orphaned,
5/28/14,Eastern Cottontail,Mammal,Juvenile,1,5/28/14,"Yard, 145 Arnold Road",Coventry,Orphaned/Injured,
6/9/14,Eastern Cottontail,Mammal,Juvenile,1,6/9/14,Coventry,Coventry,Cat attack,Extensive degloving
8/3/14,Eastern Cottontail,Mammal,Juvenile,1,8/3/14,15 Regent Street,Coventry,Unknown trauma,"Head titled, running in circles"
7/1/14,Eastern Cottontail,Mammal,Juvenile,1,7/1/14,,,Cat attack,
7/10/14,Eastern Cottontail,Mammal,Juvenile,1,7/10/14,Street,Cranston,Unknown trauma,
9/12/14,Eastern Cottontail,Mammal,Juvenile,1,9/5/14,grass land,Cranston,orphaned,Injured/infection/neuro
4/15/14,Eastern Cottontail,Mammal,Juvenile,1,4/15/14,yard 9 England Street,Cumberland,Dog attack,Fx at joint
6/21/14,Eastern Cottontail,Mammal,Juvenile,1,6/21/14,Cumberland,Cumberland,Cat attack,
6/20/14,Eastern Cottontail,Mammal,Juvenile,1,6/19/14,East Greenwich,East Greenwich,Dog attack,Skull Fracture
5/28/14,Eastern Cottontail,Mammal,Juvenile,1,5/28/14,150 Lynn Circle,East Greenwich,Injury,Disembowled
6/30/14,Eastern Cottontail,Mammal,Juvenile,1,6/30/14,Ship Street,Jamestown,Unknown trauma,
4/26/14,Eastern Cottontail,Mammal,Juvenile,1,4/26/14,Lincoln,Lincoln,orphaned,
5/28/14,Eastern Cottontail,Mammal,Juvenile,1,5/28/14,"House, 301 Green End Ave",Middletown,Orphaned/Injured,
5/15/14,Eastern Cottontail,Mammal,Juvenile,1,5/14/14,URI Bay Campus,,Injured,
6/12/14,Eastern Cottontail,Mammal,Juvenile,1,6/11/14,Sidewalk Beachwood Apartments,Narragansett,orphaned,
6/14/14,Eastern Cottontail,Mammal,Juvenile,1,6/14/14,Edgewater Road,Narragansett,Cat attack,
9/9/14,Eastern Cottontail,Mammal,Juvenile,1,9/9/14,,Narragansett,Cat attack,
6/15/14,Eastern Cottontail,Mammal,Juvenile,1,6/15/14,Route 110 ,North Kingstown,Unknown trauma,Eye injury
7/12/14,Eastern Cottontail,Mammal,Juvenile,1,7/12/14,,,Orphaned,Injured
8/9/14,Eastern Cottontail,Mammal,Juvenile,1,8/9/14,Backyard Scenic Drive,North Kingstown,Dog attack,Broken leg
5/2/14,Eastern Cottontail,Mammal,Juvenile,1,5/1/14,Backyard 256 Union Street,Portsmouth,Orphaned,"Bloated, too small"
6/13/14,Eastern Cottontail,Mammal,Juvenile,1,6/13/14,,,Cat attack,
6/20/14,Eastern Cottontail,Mammal,Juvenile,1,6/19/14,Portsmouth,Portsmouth,Unknown trauma,Paralyzed
4/24/14,Eastern Cottontail,Mammal,Juvenile,1,4/24/14,Driveway 431 Shermantown Road,Saunderstown,orphaned,Couldn't walk or move
4/25/14,Eastern Cottontail,Mammal,Juvenile,1,4/24/14,Old Boston Neck Road,Saunderstown,Cat attack,
6/17/14,Eastern Cottontail,Mammal,Juvenile,1,5/17/14,14 Crabapple Lane,Greenville,Unknown trauma,Back legs paralyzed
8/29/14,Eastern Cottontail,Mammal,Juvenile,1,8/29/14,Near pool in backyard,"South Dartmouth, MA",orphaned,
5/24/14,Eastern Cottontail,Mammal,Juvenile,1,5/23/14,Allen Ave,Wakefield,Injured,Paralyzed
9/4/14,Eastern Cottontail,Mammal,Juvenile,1,9/4/14,Wakefield,Wakefield,Unknown trauma,Injured
9/12/14,Eastern Cottontail,Mammal,Juvenile,1,9/11/14,117 Ocean Avenue,Matunuck,Unknown trauma,
4/7/14,Eastern Cottontail,Mammal,Juvenile,1,4/7/14,yard 27 Briana Lane,Warwick,Dog attack,
4/8/14,Eastern Cottontail,Mammal,Juvenile,1,4/8/14,,Warwick,Orphaned,Possible coolant consumption
4/25/14,Eastern Cottontail,Mammal,Juvenile,1,4/24/14,Yard 78 View Ester Road,Warwick,Cataract in eye,
5/7/14,Eastern Cottontail,Mammal,Juvenile,1,5/8/14,33 Cady Ave,Warwick,Injured,
7/18/14,Eastern Cottontail,Mammal,Juvenile,1,7/18/14,37 Red Cross Avenue,Newport,Unknown trauma,Injured leg
7/22/14,Eastern Cottontail,Mammal,Juvenile,1,7/22/14,105 Lyman Ave,North Providence,Cat attack,
7/24/14,Eastern Cottontail,Mammal,Juvenile,1,7/24/14,21 Andover Dr,Warwick,Cat attack,
9/8/14,Eastern Cottontail,Mammal,Juvenile,1,9/8/14,475 Kilvert Street,Warwick,Injured,Compacted (intestinal)
10/7/14,Eastern Cottontail,Mammal,Juvenile,1,10/6/14,Yard Larochelle Ave,Warwick,Unknown trauma,
6/3/14,Eastern Cottontail,Mammal,Juvenile,1,6/3/14,58 Mary Avenue,West Warwick,Unknown trauma,Cut on side
5/28/14,Eastern Cottontail,Mammal,Juvenile,1,5/28/14,Misquamicut Beach,,Orphaned/Injured,
8/11/14,Eastern Cottontail,Mammal,Juvenile,1,8/10/14,yard 12 Greene Court,Westerly,Cat attack,
9/16/14,Eastern Cottontail,Mammal,Juvenile,1,9/16/14,64 Westminster Street,Westerly,Dog attack,
5/16/14,Eastern Cottontail,Mammal,Juvenile,1,5/16/14,,Warwick,Injured,
8/16/14,Eastern Cottontail,Mammal,Juvenile,1,8/16/14,Middletown,Middletown,Cat attack,No info given
9/7/14,Eastern Cottontail,Mammal,Juvenile,1,9/7/14,585 Blackstone Providence Cemetary,Providence,Unknown trauma,
9/10/14,Eastern Cottontail,Mammal,Juvenile,3,9/10/14,52 Step Street,Warwick,Injured,Dog attack
11/24/14,Eastern Cottontail,Mammal,Juvenile,1,8/14/14,Smithfield,Smithfield,Orphaned,
7/18/14,Eastern Cottontail,Mammal,Juvenile,1,7/18/14,Field being mowed,Jamestown,orphaned,
10/18/14,Eastern Cottontail,Mammal,Juvenile,1,10/18/14,74 Ship Street,Jamestown,Cat attack,
6/18/14,Eastern Cottontail,Mammal,Juvenile,1,6/17/14,Schartner Farms,North Kingstown,orphaned,
7/17/14,Eastern Cottontail,Mammal,Juvenile,5,7/17/14,46 Charlestown Avenue,Warwick,Kidnapped,
8/25/14,Eastern Cottontail,Mammal,Juvenile,3,8/25/14,yard 422 Nausauket Road,Warwick,orphaned,
12/6/14,Eastern Cottontail,Mammal,Juvenile,1,10/1/14,In Yard,Warwick,Kidnapped,
5/2/14,Eastern Cottontail,Mammal,Juvenile,4,5/1/14,6 Covington Drive,Warwick,Orphaned,
7/3/14,Eastern Cottontail,Mammal,Juvenile,5,7/3/14,155 Spencer Woods Drive,East Greenwich,Orphaned,
3/28/14,Eastern Cottontail,Mammal,Juvenile,4,3/28/14,Backyard 128 Friendly Road,East Greenwich,Orphaned,
5/9/14,Eastern Cottontail,Mammal,Juvenile,2,5/8/14,,North Kingstown,Orphaned,
5/8/14,Eastern Cottontail,Mammal,Juvenile,4,5/8/14,Lane 4 Govenor Francis,Warwick,Orphaned,
6/3/14,Eastern Cottontail,Mammal,Juvenile,1,6/2/14,Garden,Cumberland,Orphaned,
5/21/14,Eastern Cottontail,Mammal,Juvenile,6,5/21/14,"House, 28 Marion Street",East Greenwich,Orphaned,
3/27/14,Eastern Cottontail,Mammal,Juvenile,7,3/27/14,Goat House 334 Beavertail Road,Jamestown,Orphaned,
6/3/14,Eastern Cottontail,Mammal,Juvenile,1,6/2/14,Jamestown Golf Course,Jamestown,Cat attack,
5/23/14,Eastern Cottontail,Mammal,Juvenile,1,5/23/14,Residence Inn,Middletown,Orphaned,
5/7/14,Eastern Cottontail,Mammal,Juvenile,1,5/6/14,65 Linwood Drive,North Kingstown,Orphaned,
5/9/14,Eastern Cottontail,Mammal,Juvenile,5,5/9/14,Garden 469 Tower Hill Road,North Kingstown,Orphaned,
7/1/14,Eastern Cottontail,Mammal,Juvenile,2,6/28/14,Yard 20 Glendale Circle,North Kingstown,Cat attack,Cats found nest
7/16/14,Eastern Cottontail,Mammal,Juvenile,1,7/15/14,,East Greenwich,Injured,Found drowning in pool
7/30/14,Eastern Cottontail,Mammal,Juvenile,1,7/28/14,45 Cottrell Road,Saunderstown,Dog attack,
9/8/14,Eastern Cottontail,Mammal,Juvenile,2,9/7/14,backyard 949 Matunuck Schoolhouse Road,Wakefield,Dog attack,
6/3/14,Eastern Cottontail,Mammal,Juvenile,4,6/2/14,133 Timberline Road,Warwick,Orphaned,
6/3/14,Eastern Cottontail,Mammal,Juvenile,1,6/2/14,,,Orphaned,
6/21/14,Eastern Cottontail,Mammal,Juvenile,3,6/21/14,Back yard 1 Tarawa Drive,Warwick,Orphaned,Found sprawled across yard
9/9/14,Eastern Cottontail,Mammal,Juvenile,4,9/8/14,Chiswick Road,Warwick,Orphaned,In middle of yard alone
9/12/14,Eastern Cottontail,Mammal,Juvenile,5,9/11/14,115 George Street,Warwick,orphaned,
9/21/14,Eastern Cottontail,Mammal,Juvenile,1,9/21/14,41 Utica Court,Warwick,Cat attack,
5/6/14,Eastern Cottontail,Mammal,Juvenile,2,5/6/14,Bedroom 96 Sweet Farm Lane,,Cat attack,
6/29/14,Eastern Cottontail,Mammal,Juvenile,1,6/29/14,240 Pierce Avenue,Warwick,Unknown trauma,
6/30/14,Eastern Cottontail,Mammal,Juvenile,6,6/30/14,96 Grotto Avenue,Warwick,Dog attack,Dog killed mother rabbit
7/15/14,Eastern Cottontail,Mammal,Juvenile,1,7/15/14,142 Fair Street,Warwick,orphaned,
7/30/14,Eastern Cottontail,Mammal,Juvenile,6,7/29/14,,Cranston,Orphaned,
9/17/14,Eastern Cottontail,Mammal,Juvenile,4,9/17/14,59 Countryside drive,Cumberland,Orphaned,
9/20/14,Eastern Cottontail,Mammal,Juvenile,1,9/20/14,Miantinomi Park thames Street,Newport,Orphaned,
8/19/14,Eastern Cottontail,Mammal,Juvenile,1,8/18/14,73 Sloop Drive,Portsmouth,Orphaned,
8/19/14,Eastern Cottontail,Mammal,Juvenile,4,8/19/14,Backyard in Cumberland,Cumberland,Orphaned,
8/18/14,Eastern Cottontail,Mammal,Juvenile,1,8/18/14,Curtis Corner Middle School,Wakefield,Orphaned,
8/22/14,Eastern Cottontail,Mammal,Juvenile,3,8/20/14,134 Maxson Hill Road,Ashaway,Orphaned,
8/24/14,Eastern Cottontail,Mammal,Juvenile,2,8/22/14,1 Abby Road,Barrington,Orphaned,
7/8/14,Eastern Cottontail,Mammal,Juvenile,1,7/7/14,Bonnet Shores,Narragansett,Orphaned,
5/14/14,Eastern Cottontail,Mammal,Juvenile,1,5/14/14,25 Indian Terrace,Charlestown,Cat attack,Brought into house by the cat
6/14/14,Eastern Cottontail,Mammal,Juvenile,1,6/14/14,Charlestown,Charlestown,Cat attack,
7/19/14,Eastern Cottontail,Mammal,Juvenile,4,7/19/14,Shannock Rd,Charlestown,Dog attack,
4/29/14,Eastern Cottontail,Mammal,Juvenile,1,4/28/14,Near Deck 432 Fairview Avenue,Coventry,orphaned,
6/5/14,Eastern Cottontail,Mammal,Juvenile,2,6/5/14,Garden ,Coventry,Orphaned,
7/29/14,Eastern Cottontail,Mammal,Juvenile,1,7/29/14,"Yard, 17 Moss Lane",Coventry,Cat attack,
4/11/14,Eastern Cottontail,Mammal,Juvenile,1,4/11/14,652 Atwood Avenue,Cranston,Cat attack,
5/24/14,Eastern Cottontail,Mammal,Juvenile,5,5/24/14,Cranston animal shelter,Cranston,Orphaned,Dropped off at animal shelter
7/26/14,Eastern Cottontail,Mammal,Juvenile,1,7/26/14,"Backyard, 15 Redbud Terrace",Cranston,Orphaned,
6/2/14,Eastern Cottontail,Mammal,Juvenile,6,5/31/14,Yard 25 Weeks Avenue,Cumberland,Orphaned,
7/7/14,Eastern Cottontail,Mammal,Juvenile,1,7/7/14,Yard W. Wrentham Road,Cumberland,Orphaned,
7/19/14,Eastern Cottontail,Mammal,Juvenile,1,7/19/14,Old Fall River Road,"Dartmouth, MA",Unknown trauma,
6/26/14,Eastern Cottontail,Mammal,Juvenile,4,6/26/14,,East Greenwich,Unknown trauma,
4/24/14,Eastern Cottontail,Mammal,Juvenile,3,4/24/14,Foster,Foster,orphaned,
7/6/14,Eastern Cottontail,Mammal,Juvenile,1,7/6/14,,,Carried off by crow,
5/2/14,Eastern Cottontail,Mammal,Juvenile,1,5/1/14,,Jamestown,Orphaned,
8/28/14,Eastern Cottontail,Mammal,Juvenile,2,8/28/14,Jamestown,Jamestown,orphaned,
5/14/14,Eastern Cottontail,Mammal,Juvenile,6,5/13/14,,Johnston,Orphaned,
5/23/14,Eastern Cottontail,Mammal,Juvenile,1,5/23/14,"House, 353 Greenville Ave",Johnston,Cat attack,
6/5/14,Eastern Cottontail,Mammal,Juvenile,2,6/4/14,5 Pine Grove Avenue,Lincoln,Orphaned,
5/28/14,Eastern Cottontail,Mammal,Juvenile,2,5/26/14,,Middletown,Orphaned,
